label,volume,skel_size,cable_length,tag
10739,30400,46,648.5970591406605,small
13088,9124,50,648.5978931669389,small
6138,17800,43,648.6594982244233,small
11850,4656,42,648.8201029886586,small
8752,38820,56,648.9158453005331,small
9290,15964,44,649.017991535211,small
13280,29740,52,649.0388405991379,small
13498,14028,34,649.0602144242008,small
18861,14048,48,649.3140457622358,small
9892,19348,46,649.4635387315299,small
10755,16192,54,649.4843877954568,small
10540,45836,54,649.4843877954568,small
8975,15076,54,649.4843877954569,small
7702,12220,40,649.5884168990553,small
5564,22692,40,649.5884168990553,small
7975,15284,40,649.859856324312,small
8476,17328,52,649.9053201900074,small
11238,27364,52,649.9053201900075,small
5785,11788,38,650.0093492936059,small
9145,15508,60,650.2259892188007,small
12268,13840,40,650.4548964899249,small
12163,16400,48,650.4757455538518,small
6548,24156,48,650.4757455538519,small
9683,12664,48,650.4757455538519,small
9490,20308,45,650.5381846376147,small
7465,34768,46,650.8966779484023,small
7429,11632,43,650.9591170321653,small
10895,17168,62,651.0905859407494,small
12842,18028,50,651.1927321754273,small
10747,9492,44,651.3176103429529,small
7030,23818,48,651.3422251447213,small
5752,17568,42,651.467103312247,small
10872,20792,42,651.4671033122471,small
9001,15084,48,651.6136645699778,small
10339,19312,46,651.7631575392719,small
10359,9316,46,651.7631575392719,small
10915,11340,46,651.7631575392719,small
13560,27528,43,651.8255966230348,small
12372,9480,40,651.8880357067975,small
9879,17776,40,652.1594751320541,small
13368,9372,42,652.3335829031165,small
6721,12320,42,652.3335829031165,small
11098,25004,50,652.3544319670434,small
9213,16488,36,652.4584610706421,small
11458,11888,60,652.5256080265427,small
10848,20700,48,652.7753643615938,small
6888,9028,50,653.2209115579129,small
8705,17372,50,653.2209115579129,small
9885,17320,47,653.2833506416755,small
13213,30356,48,653.6418439524633,small
19140,12800,52,653.9378981794883,small
7393,26860,51,654.1460644947038,small
8006,27236,52,654.2331183802349,small
5938,7584,50,654.5064406744123,small
12691,21808,50,654.6540507747854,small
10649,15532,54,654.9501050018104,small
7159,11008,40,655.0541341054089,small
10908,11048,52,655.0995979711043,small
6529,13600,52,655.0995979711043,small
5753,15608,46,655.2244761386299,small
5810,16556,52,655.3710373963609,small
18490,12424,50,655.3729202652816,small
13124,17628,56,655.3956521981293,small
7913,23717,47,655.5829694494176,small
10405,17300,40,656.2158338970249,small
10559,27672,48,656.236682960952,small
11863,19024,44,656.51188812405,small
12466,24000,52,656.532737187977,small
6031,6640,36,656.9100885857528,small
7751,19086,54,656.9782843842958,small
10394,12704,54,656.9782843842958,small
11075,10533,54,656.9782843842958,small
7680,10516,52,657.3992167788464,small
5681,24144,46,657.524094946372,small
13081,9462,53,657.7577100896341,small
13601,9952,47,657.8825882571597,small
13393,57964,44,657.9450273409225,small
9270,25056,48,657.9696421426908,small
8105,29364,56,657.9904912066178,small
7092,11224,42,658.0945203102165,small
8462,19620,42,658.0945203102166,small
10663,12844,42,658.0945203102166,small
9761,13056,44,658.811506931792,small
10896,32216,56,658.8569707974873,small
10521,30268,50,658.9818489650129,small
12865,32104,50,658.981848965013,small
13414,20696,50,658.981848965013,small
7819,9184,50,658.981848965013,small
10768,13008,50,658.981848965013,small
9466,21209,54,659.2779031920378,small
5522,25784,38,659.284184667954,small
9462,8376,50,659.7007184555092,small
11393,19880,56,659.7234503883567,small
18737,16884,53,659.7858894721196,small
5792,8740,46,659.8237137541139,small
11672,17104,50,659.8483285558824,small
8301,27988,44,659.9732067234079,small
9323,22408,44,659.9732067234079,small
8685,24268,44,659.973206723408,small
11436,16880,44,659.973206723408,small
6252,14360,44,659.973206723408,small
11582,17968,44,659.973206723408,small
11209,14111,45,660.3317000341957,small
7942,20808,42,660.3941391179585,small
11174,45056,58,660.5880471103055,small
12846,20968,44,660.8396863142774,small
5487,16840,37,661.090909544761,small
8262,16464,42,661.260618708828,small
12996,18688,42,661.260618708828,small
12439,31544,48,661.2833506416756,small
12980,15728,42,661.4082288092013,small
12048,23024,58,661.6021368015482,small
7314,16264,58,661.6021368015482,small
6743,9012,40,661.6815511033784,small
8713,14548,52,661.7270149690738,small
11929,16724,52,661.7270149690738,small
11945,19832,49,661.7894540528367,small
6541,16300,46,661.8518931365994,small
11913,14188,46,661.8518931365994,small
6572,10484,46,661.8518931365994,small
18578,8514,48,662.0022201321718,small
9260,11600,56,662.0230691960987,small
7097,10924,50,662.1479473636244,small
11660,16848,48,662.5688797581748,small
9519,12832,52,662.5934945599433,small
10135,19510,46,662.7183727274689,small
10435,13484,37,662.758079878384,small
8012,13264,43,662.7808118112316,small
8350,16800,40,662.8432508949944,small
10213,13552,40,662.8432508949944,small
10132,25028,45,663.6216277576905,small
13340,84388,55,663.6689744923066,small
11858,23176,48,663.7305795497908,small
11403,11040,48,663.7305795497908,small
5939,10924,52,664.0266337768159,small
8064,24072,49,664.0890728605788,small
5000,37456,60,664.1950929411162,small
9166,77194,50,664.4475661713664,small
11725,4988,54,664.4721809731348,small
5873,18068,48,664.5970591406602,small
7595,22944,48,664.5970591406603,small
12639,32512,48,664.5970591406603,small
13206,20689,56,664.6179082045874,small
12533,21464,42,664.721937308186,small
18807,12901,55,664.8306742839226,small
7264,29684,48,664.868498565917,small
8030,16024,52,664.8931133676853,small
9439,23216,46,665.0179915352109,small
8174,8996,46,665.0179915352109,small
203,21212,49,665.1031625518215,small
7582,12400,44,665.4389239297615,small
13370,29192,42,665.5440963247809,small
9144,19792,50,665.6092659629825,small
7795,27948,50,665.6092659629825,small
6087,38492,51,665.9677592737701,small
9619,14720,40,666.009349293606,small
8100,11912,44,666.3054035206309,small
9669,13972,56,666.3508673863262,small
6156,12540,56,666.3508673863263,small
11732,22464,53,666.4133064700891,small
11729,13824,50,666.4757455538519,small
11996,33668,48,666.8966779484024,small
7273,25384,52,667.1927321754273,small
11468,19772,56,667.2173469771957,small
11823,18792,50,667.3422251447214,small
19028,25509,46,667.4652204433262,small
9882,24632,44,667.4671033122471,small
12103,8528,48,667.7631575392719,small
9056,21348,42,667.8880357067975,small
8541,15448,42,667.8880357067975,small
12357,26364,50,667.9088847707245,small
8149,23712,46,668.1840899338223,small
10462,29608,55,668.2919928832805,small
13032,24656,52,668.3544319670434,small
9098,18520,52,668.3544319670434,small
8604,15876,49,668.4168710508063,small
8577,17008,38,668.458461070642,small
9355,17676,46,668.4793101345689,small
8250,19668,46,668.4793101345689,small
11640,17156,56,668.6504861940682,small
8356,35620,56,668.6504861940683,small
8268,24648,50,668.7753643615939,small
6816,13304,38,669.001339921155,small
5746,15680,58,669.0960333903872,small
8714,12140,52,669.2209115579129,small
5702,18444,46,669.3457897254384,small
10385,47452,54,669.3666387893653,small
6965,12080,50,669.6418439524634,small
13427,24900,38,669.7439901871412,small
11738,16868,44,669.7667221199889,small
10269,19992,52,669.7875711839159,small
10713,12160,48,670.0627763470138,small
7098,16432,42,670.1876545145395,small
6026,10036,48,670.3579965477603,small
18746,14832,37,670.3995865675963,small
7225,18341,55,670.5916116910225,small
5546,21424,52,670.6540507747853,small
319,25117,49,670.7164898585484,small
18710,9472,38,670.758079878384,small
18622,23676,48,671.2244761386298,small
5794,17488,48,671.2244761386299,small
10890,20932,42,671.3493543061555,small
8165,9252,44,672.066340927731,small
10120,9436,48,672.0909557294993,small
7054,12448,42,672.215833897025,small
10155,9192,42,672.215833897025,small
12250,18412,48,672.362395154756,small
6769,8544,40,672.6367662915753,small
12335,23523,46,672.6594982244231,small
9371,18564,46,672.6594982244233,small
18733,9156,44,672.9328205186006,small
6187,17418,56,672.9782843842958,small
8770,10972,50,673.0793817763314,small
7027,24424,50,673.1031625518216,small
5625,10104,58,673.2762214802415,small
7916,19936,48,673.5240949463719,small
9382,23572,48,673.5240949463719,small
10749,34436,49,673.8825882571597,small
9524,25468,49,673.8825882571598,small
10272,12320,50,673.9696421426909,small
9533,22616,47,674.0320812264537,small
12047,8060,44,674.0945203102165,small
13083,16520,44,674.0945203102166,small
8791,16708,44,674.0945203102166,small
19121,8699,45,674.4530136210043,small
19238,23436,30,674.4699888390717,small
11279,30612,58,674.8569707974873,small
13160,13283,58,674.8569707974873,small
11851,17585,49,675.0442880487757,small
12628,9872,38,675.0858780686116,small
9742,23524,46,675.1067271325385,small
5394,29200,47,675.3176103429529,small
8131,22280,50,675.4027813595634,small
11101,12572,60,675.7215675194361,small
10398,17831,48,675.8237137541139,small
7830,24188,52,675.8483285558824,small
7150,14428,52,675.8483285558824,small
9456,21628,46,675.9732067234079,small
7059,16012,46,675.973206723408,small
8675,10532,47,676.3317000341956,small
9667,18696,60,676.7356572106788,small
11548,44380,54,676.8605353782044,small
12592,19048,46,677.1111257395339,small
13499,51352,67,677.1168824543142,small
7648,26604,50,677.2833506416757,small
9825,15708,38,677.3854968763535,small
11812,15976,47,677.7648392510682,small
5769,23940,48,677.8518931365994,small
10585,13566,48,677.8518931365994,small
7460,7348,45,677.8905514448722,small
8040,10316,52,678.0003372632511,small
12774,25132,49,678.2103864473872,small
13379,24984,46,678.2728255311499,small
7342,15180,46,678.27282553115,small
12339,19015,52,678.2955574639976,small
7848,17284,54,678.5934945599432,small
18864,16908,54,678.5934945599433,small
10118,28064,48,678.7183727274688,small
9798,18416,42,678.8432508949945,small
10533,19180,42,678.8432508949945,small
19079,18045,49,679.2244761386299,small
10113,17972,46,679.410744547276,small
9526,12588,48,679.5848523183383,small
6715,27312,56,679.6057013822652,small
6661,37572,50,679.730579549791,small
12045,16324,60,679.9017556092903,small
8355,26136,54,680.0266337768159,small
9158,10504,40,680.1306628804144,small
7967,24996,48,680.1515119443413,small
11354,19716,48,680.1515119443415,small
8294,47580,48,680.1515119443415,small
9178,20724,48,680.1515119443415,small
7495,8184,40,680.402102305671,small
7373,16259,52,680.4475661713665,small
8332,24900,47,680.6594982244231,small
6109,15740,48,681.0179915352109,small
8544,21190,42,681.1428697027364,small
6041,22460,58,681.4843877954569,small
8856,18864,58,681.4843877954569,small
8192,33188,52,681.6092659629825,small
13342,22984,46,682.6006237213775,small
6623,24444,46,682.6006237213775,small
7361,26916,46,682.6006237213775,small
7541,8724,44,682.7263359151814,small
11848,7176,44,682.7263359151815,small
10449,36776,50,682.8966779484024,small
9967,23260,50,682.8966779484025,small
13234,22252,44,683.021556115928,small
12136,10320,55,683.2797860609586,small
8172,15476,45,683.3800494267157,small
12621,19048,42,683.4424885104786,small
12912,18976,46,683.4671033122469,small
7554,17709,46,683.467103312247,small
6509,12180,46,683.7385427375035,small
6749,11896,44,683.8880357067975,small
7430,17512,41,683.9504747905603,small
13003,11144,42,684.308968101348,small
11990,10980,46,684.3335829031165,small
12932,20732,54,684.3544319670433,small
10567,27576,54,684.3544319670433,small
6022,18196,54,684.3544319670433,small
13038,29800,51,684.4168710508062,small
10457,28128,48,684.479310134569,small
13302,13657,37,684.5209001544049,small
18728,13072,43,684.6674614121357,small
11881,19476,55,684.7129252778311,small
9636,21072,52,684.7753643615939,small
13618,9704,63,684.8813844421313,small
6390,20220,46,684.9002425291195,small
11105,20972,46,684.9002425291195,small
8095,21648,48,685.3457897254383,small
11860,18752,42,685.470667892964,small
9060,16980,42,685.4706678929641,small
12793,16804,42,685.4706678929641,small
8516,11320,42,685.4706678929641,small
10069,12116,46,685.7667221199889,small
6596,16372,46,685.766722119989,small
5592,12208,46,685.9143322203622,small
5619,17588,56,686.2331183802348,small
12906,14672,50,686.3579965477605,small
13523,34980,53,686.419386788881,small
13430,25124,48,686.6075380664475,small
13323,15756,56,687.0995979711042,small
6808,17372,56,687.0995979711043,small
13477,26444,47,687.1393051220194,small
10254,32480,50,687.2244761386299,small
10511,12152,50,687.2244761386299,small
9162,26412,44,687.3493543061555,small
18748,15820,44,687.3493543061555,small
10572,18928,44,687.3493543061555,small
10335,6852,44,687.3493543061555,small
9118,20064,44,687.3493543061555,small
10617,18148,54,687.5205303656548,small
9940,8656,39,687.5375055837221,small
11967,28368,48,687.6454085331803,small
5776,33692,48,687.6454085331803,small
12949,17104,48,687.6454085331804,small
8550,35432,48,687.6454085331804,small
12053,17169,46,688.0663409277311,small
6712,9988,43,688.1287800114939,small
12203,10640,44,688.215833897025,small
12202,30400,52,688.236682960952,small
18774,17158,48,688.6594982244231,small
6224,8316,40,689.0576986861261,small
18408,25206,46,689.228040719347,small
10078,16140,50,689.524094946372,small
13409,19960,33,689.6905631337333,small
13418,9368,48,689.9450273409225,small
7726,15184,52,689.9696421426909,small
10724,18928,46,690.0945203102164,small
13419,9092,40,690.2193984777421,small
13431,13608,38,690.3451106715461,small
11534,11820,44,690.515452704767,small
5424,75088,47,690.5768429458874,small
18716,9468,40,691.0858780686116,small
10847,30268,48,691.1067271325384,small
8619,20344,49,691.4652204433263,small
6189,17799,48,691.8255966230347,small
7407,20278,54,691.8483285558823,small
8365,12828,54,691.8483285558824,small
12977,20660,54,691.8483285558824,small
10263,12056,48,691.9732067234079,small
12603,20504,48,691.9732067234079,small
7716,13664,48,691.9732067234079,small
6949,23296,48,692.2446461486644,small
8455,12868,52,692.2692609504329,small
9932,18336,60,692.2901100143599,small
8826,10076,46,692.3941391179584,small
12446,20488,46,692.3941391179585,small
11938,10680,46,692.3941391179586,small
5514,21052,43,692.6014577476558,small
18365,42180,53,692.9229744619672,small
13377,18096,42,692.964564481803,small
9399,23412,42,692.9645644818031,small
6539,14768,42,693.2360039070596,small
10510,10164,54,693.2814677727549,small
8571,23684,48,693.4063459402804,small
8468,15304,40,693.65693630161,small
6381,20780,50,693.7042830362262,small
11126,11648,48,693.7061659051468,small
5738,17760,50,693.8518931365994,small
5525,16602,48,694.0671749540094,small
8880,15240,54,694.1479473636244,small
6028,18368,42,694.2500935983023,small
11907,13539,54,694.2955574639976,small
7980,17398,46,694.6937579257004,small
8331,20296,46,694.6937579257004,small
10444,31472,50,694.7183727274689,small
12214,15896,50,694.718372727469,small
8915,27004,50,694.718372727469,small
6727,29632,62,694.7400558176744,small
7310,19642,44,694.8432508949944,small
7242,12756,44,694.8432508949946,small
13351,10416,52,694.8640999589214,small
10984,15808,44,695.114690320251,small
5992,11920,44,695.114690320251,small
11091,19728,56,695.1601541859465,small
5189,39788,48,695.2869152223927,small
6818,10942,61,695.5432622985026,small
7458,10200,58,695.6057013822655,small
13246,26352,49,695.7930186335539,small
11415,19259,52,696.0020189750475,small
13595,13120,56,696.0266337768159,small
6840,9732,48,696.572444338892,small
11335,8384,52,696.5732783651704,small
6855,20948,52,696.5970591406605,small
11959,12376,52,696.5970591406605,small
13070,14136,46,696.7219373081859,small
6047,19384,46,696.7219373081859,small
6036,13136,46,696.7219373081859,small
6455,10180,52,696.868498565917,small
9628,27044,54,697.6092659629822,small
6361,22688,54,697.6092659629825,small
7401,16820,54,697.6092659629825,small
9725,18508,54,697.6092659629825,small
10226,42744,54,697.6092659629825,small
13476,21548,43,697.6508559828183,small
8982,11116,66,698.2259892188007,small
18749,5289,51,698.2429644368682,small
8281,29400,50,698.4511307520835,small
12618,11584,54,698.475745553852,small
9007,17296,51,698.5381846376147,small
9508,15592,54,698.5995748787352,small
7997,14612,48,698.6006237213775,small
6537,11584,48,698.6006237213775,small
7930,11112,52,698.8966779484024,small
10732,20676,46,699.021556115928,small
13324,20819,56,699.1927321754272,small
6978,17416,44,699.4424885104785,small
9873,22796,48,699.4671033122469,small
8603,21316,56,699.4879523761739,small
5704,24340,53,699.5503914599367,small
7127,15552,42,699.5919814797727,small
6699,17076,42,699.5919814797727,small
18367,18956,63,699.7215675194361,small
11317,7568,48,699.7385427375034,small
10689,16068,52,699.7631575392719,small
7435,15716,43,699.9504747905603,small
7235,6952,46,700.0356458071708,small
5700,13048,46,700.135694356564,small
13509,15712,44,700.308968101348,small
13656,46844,37,700.3230116078523,small
10502,11484,56,700.3544319670434,small
7217,18768,50,700.479310134569,small
11254,25832,50,700.4793101345691,small
18838,28464,50,700.4793101345691,small
11492,12684,54,700.7753643615939,small
11427,16644,48,700.9002425291194,small
19056,23160,48,700.9002425291195,small
8695,18500,46,701.32117492367,small
10007,31300,50,701.3457897254385,small
12941,44880,58,701.3666387893655,small
18598,41372,52,701.4915169568911,small
18393,21727,42,701.8916002875146,small
5986,20216,48,701.9143322203622,small
11928,19248,49,702.1252154307767,small
13012,19630,52,702.3579965477604,small
7417,25632,52,702.3579965477605,small
10651,13620,56,702.6540507747853,small
5851,18980,50,702.7789289423109,small
9358,13680,54,703.074983169336,small
6667,21252,58,703.0995979711043,small
9133,22120,58,703.0995979711045,small
5973,19924,48,703.1998613368614,small
8980,22860,46,703.3493543061555,small
9646,20104,46,703.3493543061555,small
5287,13380,67,703.6265504461924,small
11066,27936,66,703.9869266259009,small
7093,53236,54,704.236682960952,small
7689,12808,46,704.4872733222815,small
13584,15488,50,704.51188812405,small
5880,17644,58,704.5327371879769,small
10643,35473,49,704.572444338892,small
6747,48000,58,704.6803472883502,small
11003,30616,58,704.6803472883502,small
12032,9508,60,704.6830641835493,small
12849,4628,50,704.7595467738165,small
10907,10644,44,704.7605956164588,small
8041,9980,42,705.0576986861261,small
8205,30760,54,705.1031625518214,small
7378,17728,48,705.2280407193468,small
12350,33312,48,705.228040719347,small
8457,34612,48,705.228040719347,small
7210,12260,58,705.3992167788464,small
13401,48236,43,705.5638020972871,small
10000,38024,46,705.6489731138975,small
6318,45312,56,706.1153693741434,small
7999,13056,48,706.365959735473,small
13383,16284,58,706.4133064700892,small
9352,26412,57,706.4738626849313,small
11972,12876,46,706.515452704767,small
6994,29152,56,706.9818489650129,small
10024,29332,53,707.0442880487756,small
8221,24236,50,707.1067271325386,small
18694,31413,57,707.3403422758007,small
7900,17116,54,707.4027813595634,small
5675,13220,54,707.4027813595635,small
12151,16704,58,707.6988355865884,small
10597,18224,50,707.973206723408,small
6136,32087,50,707.973206723408,small
6584,22020,50,707.973206723408,small
11707,14744,44,708.0980848909336,small
8926,12524,54,708.1216508500596,small
8885,15983,50,708.2446461486645,small
19088,15119,45,708.4565782017212,small
9238,13748,50,708.8396863142775,small
12252,39548,55,708.9229744619672,small
7055,27392,52,708.98541354573,small
8798,9302,41,709.0270035655658,small
8020,24392,64,709.6021368015483,small
5974,19572,52,709.8518931365994,small
5817,26124,52,709.8518931365994,small
6796,29608,52,709.8518931365995,small
11877,24056,46,709.976771304125,small
6343,18324,46,709.976771304125,small
6970,27548,35,710.1421906488442,small
11594,15724,56,710.1479473636243,small
7192,24061,50,710.27282553115,small
7525,22548,50,710.27282553115,small
9678,18628,50,710.27282553115,small
7643,37022,53,710.3579965477604,small
13035,16720,58,710.5934945599433,small
11133,11772,66,710.6143436238702,small
5991,17996,48,710.6937579257005,small
12773,14648,52,710.7183727274689,small
11088,41176,57,710.8016608751589,small
6461,14716,46,710.8432508949944,small
12343,29800,56,711.0144269544938,small
9261,18500,52,711.285032353472,small
12831,40470,63,711.5432622985024,small
7049,24540,60,711.6057013822654,small
12134,22616,60,711.6057013822655,small
10623,29012,54,711.7305795497908,small
11988,25124,54,711.7305795497908,small
8787,29600,54,711.730579549791,small
13503,16148,51,711.7692378580637,small
11406,30064,64,711.9017556092901,small
6137,24198,52,712.1515119443415,small
11127,11264,46,712.2526093363771,small
9428,13080,56,712.2999560709931,small
8591,16248,44,712.4021023056711,small
5976,7815,62,712.6179082045873,small
8372,18649,45,712.7843763919489,small
11314,16576,48,712.9933767334426,small
6711,9248,49,713.0804306189739,small
11503,16516,46,713.1428697027364,small
8037,7840,46,713.1428697027364,small
18580,21112,49,713.2280407193471,small
8229,24420,56,713.6092659629824,small
10040,31692,56,713.6092659629824,small
10127,22832,56,713.6092659629825,small
8047,30112,53,713.6717050467453,small
6557,22292,54,714.0301983575329,small
7486,26516,51,714.0926374412958,small
10683,27632,52,714.4511307520835,small
7386,14852,50,714.6006237213775,small
9413,19504,50,714.6006237213776,small
9993,38332,50,714.6006237213776,small
5507,9200,43,714.6146672278819,small
9743,23912,47,714.6630628051403,small
7684,30400,47,714.6630628051403,small
12964,11736,47,714.6630628051403,small
18795,17849,54,714.8966779484024,small
6594,11908,48,715.021556115928,small
10646,12664,56,715.3422251447213,small
7324,17788,50,715.4671033122471,small
18717,16372,58,715.4879523761739,small
5385,28976,43,715.5049275942413,small
18929,18204,44,715.5919814797725,small
5853,9884,48,715.8880357067975,small
10840,42740,56,715.9088847707244,small
6317,19160,51,716.0970360482912,small
11965,18420,52,716.1840899338223,small
10652,8612,46,716.308968101348,small
8380,14040,46,716.6041883020945,small
6180,5872,50,716.605022328373,small
10255,35828,52,716.7507495598255,small
7985,31112,63,717.1565896052293,small
10630,14652,46,717.4706678929639,small
8623,20844,46,717.4706678929641,small
5948,12688,46,717.4706678929641,small
7223,13192,38,717.7212582542936,small
9911,14968,44,717.8916002875145,small
11413,16728,54,718.3579965477604,small
6574,35896,54,718.3579965477604,small
10073,18516,46,718.60858690909,small
6340,28024,55,718.7164898585481,small
13435,26484,40,718.7334650766155,small
12323,21888,44,718.758079878384,small
13079,13664,56,719.074983169336,small
9687,13700,54,719.2244761386299,small
5559,18895,54,719.2244761386299,small
8664,21100,48,719.3493543061554,small
9032,8964,48,719.3493543061554,small
10508,22060,48,719.3493543061555,small
11353,19567,48,719.3493543061555,small
13166,32464,56,719.3702033700823,small
11459,27512,52,719.6454085331806,small
6428,22388,46,719.7702867007059,small
8234,18305,54,720.0909557294993,small
13023,7792,51,720.1533948132623,small
6940,22176,44,720.1912190952565,small
5916,26800,53,720.2991220447147,small
19116,8199,42,720.3407120645506,small
5341,24188,42,720.6121514898072,small
8952,25136,54,720.6576153555025,small
10332,20348,62,720.9782843842958,small
6807,10328,44,721.0576986861261,small
5631,23020,56,721.1031625518214,small
9581,38580,56,721.1031625518214,small
10704,25527,56,721.1031625518214,small
5952,17776,50,721.228040719347,small
7917,17376,50,721.2280407193471,small
13348,18880,50,721.2280407193471,small
8289,17984,50,721.2280407193472,small
6764,24032,60,721.3992167788464,small
11116,7996,48,721.5013630135242,small
6641,34860,56,721.5222120774512,small
12575,11756,54,721.524094946372,small
5718,21208,48,721.6489731138976,small
11151,18640,58,721.8201491733969,small
9900,19568,46,722.0699055084481,small
13104,6800,50,722.0945203102165,small
18998,15228,50,722.0945203102166,small
13186,11868,59,722.1786424841846,small
11934,17992,44,722.2193984777422,small
11023,23940,54,722.5381846376146,small
13374,15142,45,722.8493312137863,small
10828,16496,58,722.981848965013,small
9650,42348,55,723.0442880487756,small
10609,38384,55,723.0442880487757,small
12945,20720,52,723.1067271325385,small
11557,28580,52,723.1067271325386,small
6729,19395,52,723.1067271325386,small
8418,14135,56,723.4027813595634,small
19007,30250,48,723.9485919216395,small
13215,17996,52,723.973206723408,small
12347,33628,52,723.973206723408,small
11597,7652,52,723.973206723408,small
13461,22412,52,724.2446461486645,small
12451,17002,50,724.3941391179586,small
9003,34281,55,724.4774272656483,small
12880,15164,44,724.5190172854841,small
7257,12756,54,724.6901933449835,small
6679,14408,48,724.815071512509,small
18379,19540,60,724.8605353782043,small
10455,9180,46,724.964564481803,small
8994,18848,54,724.9854135457299,small
6268,14940,54,724.9854135457299,small
6323,32232,55,725.3439068565176,small
5586,19352,44,725.3854968763536,small
8594,36368,52,725.4063459402805,small
7855,32876,52,725.4063459402806,small
12065,13224,50,725.5320581340844,small
9431,11304,53,725.7648392510683,small
9719,20068,54,725.8518931365994,small
12727,15308,54,725.8518931365995,small
12497,62428,62,725.8727422005264,small
6394,31180,51,725.9143322203622,small
7612,18900,48,725.976771304125,small
5982,21216,48,725.976771304125,small
11266,12968,48,725.976771304125,small
13214,24916,60,726.2936745950769,small
9821,20728,46,726.3977036986755,small
11428,20964,46,726.3977036986756,small
12447,11820,54,726.4231525267223,small
13148,11100,50,726.6937579257005,small
18424,29956,50,726.6937579257005,small
9037,17076,48,726.8432508949945,small
10317,16016,48,726.8432508949945,small
7152,21892,42,726.9681290625202,small
5672,14076,36,727.3406658798121,small
6680,13388,40,727.3890614570706,small
11939,15948,68,727.4808232147398,small
18860,19185,56,727.7305795497908,small
11338,15544,56,727.7305795497908,small
6331,35072,56,727.7305795497908,small
6203,13028,56,727.730579549791,small
7461,17268,42,727.8346086533896,small
7831,14780,45,728.0436089948832,small
13010,17592,51,728.2139510281044,small
5337,55316,65,728.4097418893721,small
9445,21740,58,728.4475661713665,small
6342,16452,58,728.4475661713665,small
8560,24228,62,728.4721809731348,small
9119,15580,47,728.6367662915756,small
7402,15968,53,728.6594982244233,small
12278,32724,50,728.721937308186,small
12160,32092,50,728.7219373081862,small
6706,9564,54,728.7227713344644,small
9172,50768,58,728.7427863721131,small
9137,18440,44,728.8468154757117,small
13327,20472,40,729.0566498434839,small
9986,18001,48,729.1428697027364,small
11571,9176,52,729.4389239297615,small
5762,6296,60,729.4597729936885,small
13547,18812,52,729.5627532546447,small
5139,14701,69,729.5676759431466,small
10116,28624,44,729.713295066581,small
13021,42556,52,729.7341441305081,small
12942,19852,52,729.7341441305081,small
9031,33632,52,729.7341441305081,small
19234,30888,72,730.3717164502532,small
9307,34580,54,730.4511307520835,small
12693,17044,50,730.454896489925,small
19030,25618,60,730.4738626849312,small
10370,15188,52,730.6006237213775,small
13140,24032,52,730.6006237213776,small
8828,13108,46,730.7255018889031,small
5881,37152,46,730.7255018889031,small
10292,14736,58,730.7471849791084,small
11431,27404,52,730.8720631466341,small
6066,14704,50,731.0215561159281,small
8324,22516,53,731.2305564574217,small
9395,11856,48,731.4424885104785,small
9474,12876,52,731.443322536757,small
10312,23800,60,731.4879523761739,small
5673,24016,60,731.4879523761739,small
9555,33820,60,731.4879523761739,small
9363,66900,54,731.6128305436995,small
18820,39096,54,731.6128305436995,small
18358,37728,54,731.6128305436995,small
10883,13872,40,731.7168596472981,small
10183,13767,56,731.763157539272,small
9716,21032,46,731.863420905029,small
6795,14116,58,731.9088847707245,small
8213,22440,55,731.9713238544872,small
6481,25152,44,732.0129138743231,small
7234,17537,44,732.0129138743231,small
18873,32397,66,732.2295537995179,small
10487,14244,42,732.4338462688737,small
12353,34504,54,732.4793101345689,small
9368,32032,48,732.6041883020945,small
6391,25280,48,732.6041883020945,small
9246,13216,58,732.7753643615939,small
13007,13372,40,732.8547786634241,small
6433,7768,52,732.9002425291195,small
5659,29228,52,732.9002425291195,small
6904,19136,56,733.1962967561443,small
12668,20576,50,733.3211749236701,small
10107,16144,54,733.3457897254384,small
9738,18772,47,733.3836140074328,small
8661,13364,48,733.470667892964,small
11638,13248,58,733.6418439524634,small
10362,25812,62,734.2331183802349,small
12896,51188,56,734.3579965477603,small
10682,49333,56,734.3579965477603,small
18753,12016,56,734.3579965477605,small
9639,25768,50,734.4828747152861,small
11761,24160,50,734.4828747152861,small
6434,14084,48,734.6085869090899,small
13579,39652,68,734.6748998387125,small
12876,22856,54,734.778928942311,small
5969,5424,40,734.8829580459095,small
11364,30544,40,734.8829580459095,small
19073,6692,47,735.1165731891718,small
11788,15248,59,735.1620370548671,small
7009,15416,52,735.1998613368615,small
11159,48580,50,735.3493543061556,small
11214,26292,50,735.3493543061556,small
6910,15060,50,735.3493543061556,small
9499,21416,51,735.7078476169434,small
11803,34168,48,735.770286700706,small
5634,20824,48,735.770286700706,small
9210,14408,48,735.7702867007062,small
10471,13888,55,736.2991220447147,small
13467,28004,45,736.3281354534787,small
7713,8892,44,736.3407120645505,small
5636,14200,42,736.7616444591011,small
5041,13272,42,736.8854737839845,small
12011,29870,52,737.228040719347,small
12288,43748,52,737.2280407193471,small
12823,42728,60,737.248889783274,small
13455,64472,52,737.3518700442303,small
10726,20832,70,737.4200658427733,small
8479,12780,52,737.4994801446035,small
12329,23492,49,737.5619192283664,small
19061,11375,46,737.9241782769955,small
11057,20376,58,737.9696421426909,small
8381,25656,66,737.9904912066179,small
10013,16024,51,738.0074664246854,small
10551,20432,60,738.1153693741435,small
18794,12053,46,738.1956177022521,small
