label,volume,skel_size,cable_length,tag
9350,35137,80,1017.9801347277177,medium
9160,21229,76,1018.5267793160722,medium
6340,43243,62,1018.654589195161,medium
8364,33460,62,1018.654589195161,medium
9324,30987,70,1018.675438259088,medium
6697,45542,66,1019.2458636229323,medium
6808,29204,66,1019.2458636229326,medium
5093,27447,76,1019.417039682432,medium
9107,25881,70,1019.5181370744672,medium
5231,25446,80,1019.7130939094568,medium
4911,15639,70,1020.4083974408268,medium
9632,35392,73,1021.2124379479336,medium
3975,52412,75,1021.358165179386,medium
7739,23563,75,1021.358165179386,medium
7604,9941,64,1021.6711946244784,medium
6782,78432,79,1022.815919198027,medium
6956,19041,80,1023.1744125088148,medium
4572,29108,74,1023.2992906763404,medium
10393,32918,66,1023.6737103625532,medium
8446,49809,73,1023.807276956422,medium
4251,23493,80,1024.0408920996842,medium
3507,43757,67,1025.0700741400738,medium
6133,32026,71,1025.0946889418422,medium
7916,48606,99,1025.9007204258878,medium
6639,16171,64,1025.998992814706,medium
4146,33962,84,1026.0653057443285,medium
9363,39203,62,1026.148485784,medium
9327,22543,64,1026.2704322399625,medium
6310,36911,80,1026.3405109074265,medium
5331,30695,80,1026.3405109074265,medium
5118,47639,69,1026.3821009272622,medium
7561,19611,72,1026.614882044246,medium
4686,25743,72,1026.738711369129,medium
6427,30567,76,1027.0585463716443,medium
7174,33081,64,1027.160692606322,medium
7535,25292,74,1027.627088866568,medium
3517,19577,64,1028.1510015220747,medium
7180,23569,80,1028.368690289912,medium
7107,45378,84,1028.6647445169367,medium
9319,30336,68,1029.4849262158325,medium
6659,28888,72,1029.757199667367,medium
4255,19329,64,1029.7601313789305,medium
9227,62717,80,1029.8018295067843,medium
7369,42618,72,1030.2000299684871,medium
4957,26135,76,1030.3484740951387,medium
3753,30400,80,1030.3730888969071,medium
5313,29512,62,1030.747723399484,medium
7151,16695,72,1030.918899458983,medium
9985,30606,78,1031.384461692951,medium
6859,21846,68,1032.651024614444,medium
8803,36496,88,1032.6935567685762,medium
6674,29114,63,1032.7153465671274,medium
4736,20748,92,1032.7181715703446,medium
5181,31609,68,1032.9224640397006,medium
7675,30972,77,1033.030366989159,medium
5914,23637,66,1033.491006534624,medium
7278,22262,74,1034.2545058645376,medium
6054,28421,59,1034.3953104074883,medium
6168,30495,76,1034.4048328601098,medium
4979,23715,76,1034.9477117106228,medium
8634,31009,82,1035.141834519334,medium
7303,30942,72,1035.5419178499574,medium
5014,50526,65,1036.174782297565,medium
6654,36656,78,1036.8501788993046,medium
6869,33381,73,1037.0621109523613,medium
6036,67998,70,1037.100769260634,medium
7279,48894,59,1037.16614005596,medium
4557,26358,76,1037.866151459468,medium
4075,20797,64,1038.092127019029,medium
6947,16282,76,1038.1375908847244,medium
4022,35240,84,1038.7534801142644,medium
3664,71699,75,1038.9407973655527,medium
3422,39889,88,1039.1971444416629,medium
8466,23452,76,1039.299290676341,medium
4158,30455,70,1039.424168843866,medium
7793,47738,48,1039.5420266376052,medium
7169,26683,76,1040.16577026721,medium
10269,21141,86,1040.608385751966,medium
4544,17989,72,1040.7361956310544,medium
7010,63257,77,1040.819483778744,medium
7806,29108,76,1041.0322498580797,medium
9367,29365,88,1041.4967632494045,medium
6062,157673,58,1041.7678934095188,medium
9354,19826,72,1041.8741146471805,medium
3954,52485,88,1042.5108529406473,medium
7480,38851,68,1042.7397602117717,medium
4908,26357,68,1043.011199637028,medium
4493,22577,73,1043.3943077495842,medium
4762,22066,76,1043.627088866568,medium
9482,29006,83,1043.8607040098302,medium
9463,47522,63,1044.0896112809544,medium
4539,20596,80,1044.1945825188495,medium
6371,20384,64,1044.448104591742,medium
7013,29076,67,1044.680885708726,medium
6680,20309,68,1046.0296879352663,medium
7559,34769,72,1046.4971330381543,medium
8665,39947,76,1046.497967064433,medium
8462,52916,76,1046.645577164806,medium
9448,39759,70,1046.9180654327051,medium
10753,34386,62,1047.1686557940343,medium
6755,23759,66,1047.4884907965495,medium
7826,34772,48,1047.5441243228895,medium
7149,28244,82,1048.1014483145266,medium
7925,37267,88,1048.1241802473744,medium
4694,32441,80,1048.2509412838203,medium
7449,66235,77,1048.3133803675832,medium
4083,62139,62,1048.3303555856508,medium
3620,30064,62,1048.3303555856508,medium
5285,19488,72,1048.5015316451502,medium
6092,24340,84,1048.5469955108456,medium
6835,25170,76,1049.0928060729216,medium
4540,49675,68,1049.3671772097412,medium
10242,57705,83,1049.6216414169303,medium
4376,25945,76,1049.959285663791,medium
7827,53820,42,1051.1065403142834,medium
5211,41689,63,1051.5835078697933,medium
6765,34643,68,1051.666796017483,medium
8595,61944,68,1051.6667960174832,medium
5129,35127,84,1052.0083141102036,medium
4009,23488,67,1052.174782297565,medium
10335,24461,76,1052.258904471533,medium
9643,28848,84,1052.2843532995798,medium
9109,36569,47,1052.5275188935725,medium
8377,25128,80,1052.8501788993044,medium
4190,27140,61,1052.8709198552133,medium
10403,28218,69,1052.8917689191403,medium
6649,44907,84,1053.741273291943,medium
5180,24491,66,1054.1159077945192,medium
6617,27650,68,1054.2662347900916,medium
7532,23580,76,1054.2870838540186,medium
7735,21511,84,1055.1744125088148,medium
6455,59928,62,1055.205431233387,medium
10386,51660,68,1055.9945942077109,medium
7754,45356,68,1055.9945942077109,medium
10786,38349,72,1055.995428233989,medium
8552,21553,84,1056.6075517256877,medium
4748,38761,78,1056.7324298932133,medium
7537,23128,72,1057.157128025605,medium
6355,18469,72,1058.2950470417309,medium
10235,33726,78,1058.6129991753255,medium
9760,58845,81,1058.6981701919358,medium
4807,38329,68,1059.4605125711882,medium
7239,47345,84,1059.5022106990427,medium
7608,24533,78,1059.627088866568,medium
9431,35167,75,1059.689527950331,medium
7191,37094,76,1060.0480212611187,medium
6295,21144,77,1060.7017347726533,medium
3875,36373,88,1061.5266243436868,medium
7026,38672,92,1062.1224985355775,medium
10828,40009,97,1062.9246561737637,medium
9499,26031,76,1063.5093398604763,medium
8547,26533,63,1063.9718622748628,medium
8682,21018,67,1064.267916501888,medium
10345,67517,74,1064.7967518458968,medium
3492,42681,44,1064.8069215065416,medium
6116,45772,60,1064.9007809494956,medium
8737,23332,72,1064.9224640397008,medium
9688,58877,69,1065.28012332421,medium
6959,24499,73,1065.3047381259782,medium
9246,26889,82,1065.684080500693,medium
6152,29225,68,1065.7881096042915,medium
4941,34108,73,1066.1712177168477,medium
7257,27662,80,1066.9714924861132,medium
5207,54511,75,1067.18342453917,medium
4467,14558,73,1067.6043569337205,medium
8602,37143,68,1067.668678886404,medium
6143,14361,68,1067.7925082112874,medium
3720,44478,92,1068.1548753679344,medium
3603,37149,44,1068.2550306256735,medium
3915,22898,76,1068.9750570668302,medium
3671,33984,66,1069.1037009721972,medium
6635,26870,80,1069.2473305183653,medium
7143,28564,69,1069.6079215144375,medium
3850,41347,72,1069.816921855931,medium
4446,27266,76,1069.8415366576996,medium
6915,32741,76,1070.1367568584465,medium
6602,31517,81,1070.2246447702555,medium
4205,56730,68,1070.2681176590122,medium
6003,21247,75,1070.3257421622911,medium
6676,23659,60,1070.366498155849,medium
9356,20578,68,1070.6871671846422,medium
6406,25890,88,1070.7534801142642,medium
9516,22607,79,1070.940797365553,medium
3905,41560,76,1071.003236449316,medium
9669,19699,80,1071.0040704755938,medium
6634,21621,70,1071.104333841351,medium
6731,24556,77,1071.3617297601036,medium
7687,31071,76,1071.8697160401853,medium
6297,52257,70,1071.9945942077109,medium
3715,27405,82,1072.311497498663,medium
3812,21067,68,1072.4155266022617,medium
10012,69515,74,1072.438258535109,medium
9685,36759,92,1072.482673558162,medium
5145,26330,73,1072.7986347148171,medium
9679,27256,80,1073.0322498580797,medium
9845,62033,71,1073.2195671093682,medium
10368,38963,76,1073.302855257058,medium
8408,38479,96,1073.9404275768031,medium
3789,36547,84,1074.190183911854,medium
7639,30828,68,1074.715145410003,medium
4129,25861,76,1074.8882043384233,medium
9159,32573,67,1075.223131690085,medium
7726,21194,84,1075.923143093593,medium
6167,30975,64,1076.1520503647175,medium
8358,26287,80,1076.4935684574375,medium
3827,53070,73,1076.5313927394318,medium
4965,26063,63,1076.6600366447988,medium
6364,27425,72,1077.039379019514,medium
7528,24975,72,1077.163208344397,medium
7842,51469,79,1077.5682143635222,medium
6436,60154,79,1077.5682143635229,medium
7507,24594,88,1078.2473767031036,medium
5913,17493,64,1078.451669172459,medium
6737,46261,73,1078.5595721219174,medium
8851,30272,80,1079.0930072300455,medium
6363,36504,64,1079.613368964075,medium
3757,31695,80,1080.2263264820524,medium
7884,23784,75,1080.438258535109,medium
6439,32172,76,1080.5015316451502,medium
7856,100414,76,1080.6253609700334,medium
5109,49073,82,1080.671873678371,medium
6251,31507,72,1081.0719570089946,medium
6341,102078,87,1081.6216414169303,medium
4418,26211,80,1081.9592856637912,medium
7555,25555,92,1082.0047495294862,medium
5112,16262,68,1082.2090419988422,medium
4652,21537,80,1082.2545058645378,medium
7516,31719,77,1082.3169449483007,medium
3801,25718,76,1082.5297110276356,medium
3571,24632,66,1082.6299743933928,medium
8739,39411,66,1082.6299743933928,medium
8527,52256,72,1082.800316426614,medium
4044,37662,88,1083.1180537438445,medium
7548,23143,71,1083.3083027066957,medium
9631,34299,71,1083.3083027066957,medium
7028,36803,76,1083.3678100788952,medium
8573,65515,78,1083.5419178499574,medium
6571,47206,79,1083.900411160745,medium
6528,25971,84,1083.983699308435,medium
9176,18886,68,1084.2372213813278,medium
6457,31505,68,1084.4848800310942,medium
4885,18822,76,1085.2483793610077,medium
4278,32156,88,1085.4414533270765,medium
10341,16528,87,1085.8018295067843,medium
7347,33154,78,1086.1367568584465,medium
3919,35647,72,1086.8328944160944,medium
7240,44205,84,1086.87835828179,medium
8363,14896,92,1086.9038071098369,medium
4270,36255,88,1087.174412508815,medium
6494,35025,82,1087.299290676341,medium
7386,67385,76,1087.4241688438665,medium
9133,68661,72,1087.6993740069645,medium
7512,28010,80,1087.7202230708913,medium
9541,32134,74,1087.8451012384166,medium
4536,25306,67,1087.911306060021,medium
5071,22975,88,1088.0408920996847,medium
3885,43102,60,1088.220569767272,medium
8360,32443,72,1088.2660336329673,medium
5261,29025,70,1088.4155266022617,medium
10209,32413,83,1088.8194837787446,medium
6301,143312,80,1088.8819228625075,medium
9488,29587,84,1089.1779770895323,medium
9479,34279,68,1089.998158788428,medium
7057,28581,64,1090.273363951526,medium
5928,80848,85,1090.6981701919362,medium
9276,29243,70,1090.7151454100035,medium
5089,35799,84,1091.477595897274,medium
6300,49408,62,1091.8559961376925,medium
5182,23566,76,1091.99962568386,medium
7337,27455,72,1092.174782297565,medium
6266,28824,80,1093.0621109523618,medium
4799,48147,63,1093.6000671143725,medium
10398,27504,67,1093.672243467121,medium
7831,48279,61,1093.8971701840396,medium
4551,31029,82,1093.92670767431,medium
4497,19426,72,1094.5982304301904,medium
4535,13491,72,1094.5982304301906,medium
9742,24916,73,1094.6852843157212,medium
4672,32887,76,1094.9180654327054,medium
4717,11195,76,1095.1895048579618,medium
4688,19377,80,1095.4855590849868,medium
4509,32583,80,1095.5093398604768,medium
4518,21831,76,1095.784545023575,medium
9135,52523,72,1096.3549703874191,medium
6805,25799,77,1096.562087859992,medium
10718,46788,87,1096.6094345946087,medium
8654,14160,68,1097.1968351765202,medium
10416,41145,72,1097.7881096042922,medium
9113,54587,81,1098.3150620793797,medium
4555,119742,74,1098.5050962258672,medium
6987,32887,68,1099.2012337835154,medium
7260,42140,74,1099.6667960174832,medium
5196,30042,71,1099.729235101246,medium
9128,50894,71,1099.729235101246,medium
7544,63853,75,1100.025289328271,medium
6781,30133,76,1100.2361725386854,medium
7019,33021,78,1100.2580704452548,medium
7586,24448,81,1100.914500851988,medium
10236,33358,68,1100.929593201135,medium
8419,35328,72,1101.24942820365,medium
8844,18769,88,1101.4433361959973,medium
5005,38855,74,1102.5092936757385,medium
4136,18049,76,1103.2784416124136,medium
4089,19683,88,1103.5953449033657,medium
7593,38580,92,1104.186619331137,medium
4801,32920,65,1104.4295701087651,medium
7782,38729,93,1104.8403328426716,medium
6466,54034,87,1104.965211010197,medium
8430,20653,80,1105.279074481568,medium
9302,23204,84,1105.4512993837093,medium
3826,41441,79,1105.8108415371398,medium
6388,22718,72,1106.148485784,medium
3587,20395,80,1106.1693348479273,medium
10312,41426,74,1106.294213015453,medium
6599,32399,72,1106.4199252092571,medium
8716,34508,59,1106.9062283991332,medium
4084,66130,82,1107.181541670249,medium
10367,31614,76,1107.306419837775,medium
3852,38735,80,1107.3072538640536,medium
5260,40068,76,1107.606239802641,medium
6163,66317,78,1107.751967034094,medium
5176,28340,84,1107.8985282918247,medium
7310,30825,76,1109.0393790195135,medium
4462,32604,82,1109.4811604779911,medium
10726,43236,86,1110.3722548706291,medium
3799,45500,71,1110.3892300886964,medium
9593,16184,77,1110.5595721219177,medium
9280,31855,74,1110.8934506309365,medium
10172,42755,60,1110.9974797345355,medium
4674,25753,88,1111.3844616929512,medium
10179,36756,79,1111.57177894424,medium
9070,117504,70,1111.7353154200382,medium
9152,31132,88,1112.2509412838208,medium
10360,54139,76,1112.500697618872,medium
7421,39304,84,1112.5261464469186,medium
4304,26105,83,1112.8819228625073,medium
7527,32555,58,1113.4465915115711,medium
8845,34405,62,1113.4712063133402,medium
8785,40182,96,1114.4237990551162,medium
6240,33127,64,1114.483413135662,medium
4983,26213,68,1114.779467362687,medium
3786,70464,75,1115.3083027066957,medium
4910,17951,80,1116.2580704452548,medium
6267,26709,76,1116.5332756083528,medium
7875,32052,84,1116.5541246722796,medium
6404,30015,55,1116.6751289939457,medium
6600,34757,88,1116.8501788993049,medium
7777,17648,92,1116.874793701073,medium
7728,49980,72,1117.670360598201,medium
5279,27886,71,1117.883126677536,medium
9380,23927,92,1118.307932917946,medium
8680,24527,67,1119.0202116673831,medium
10649,14560,76,1119.1043338413513,medium
3523,18092,88,1119.149797707047,medium
8109,69813,91,1119.5301889244038,medium
6374,54452,80,1119.6956082691229,medium
9287,26132,80,1120.1430383343627,medium
6424,45093,71,1120.4779656860242,medium
8878,33792,68,1120.540404769787,medium
9677,11311,84,1120.8819228625075,medium
8592,18841,76,1121.4277334245835,medium
4237,25654,84,1121.748402453377,medium
6128,29977,67,1121.9148706407382,medium
8885,31071,55,1122.0170168754155,medium
6410,23968,64,1122.2249683742673,medium
7342,38940,80,1122.8854874432247,medium
3903,25547,88,1123.329985796901,medium
9656,32637,84,1123.4813616351155,medium
7617,25117,84,1124.3194606863751,medium
6741,24189,70,1125.5851895815902,medium
7475,33670,79,1125.6930925310485,medium
9694,53315,74,1125.7336337082415,medium
3459,34316,69,1126.0693950861817,medium
9177,35485,96,1126.3931039345566,medium
6421,26894,68,1126.7249914666363,medium
7849,44009,62,1128.3593689944146,medium
4654,22112,82,1128.7967518458968,medium
10634,25518,80,1128.9224640397006,medium
7560,51809,92,1129.2631481061428,medium
8468,119120,75,1129.429616293504,medium
5004,35321,75,1129.429616293504,medium
3490,34200,73,1129.8505486880545,medium
4587,20101,84,1130.9468776843446,medium
8581,121317,85,1131.329151770623,medium
9617,47509,75,1131.729235101246,medium
5310,24196,68,1132.066879348107,medium
7664,69537,82,1133.1245500361242,medium
9181,23651,80,1133.5454824306748,medium
5217,41917,88,1133.5663314946023,medium
10364,22989,68,1133.6476286653526,medium
3673,25813,80,1133.6693117555585,medium
7880,34944,69,1135.0202116673831,medium
8786,18323,76,1135.2538268106453,medium
7879,24951,73,1135.4638759947811,medium
6433,32690,76,1135.5490470113918,medium
10247,32961,68,1135.6520272723478,medium
8667,26990,80,1135.845101238417,medium
7277,37141,84,1135.8697160401853,medium
7127,58082,66,1135.9491303420157,medium
10152,36186,75,1136.0570332914735,medium
5258,64011,55,1136.7022595337887,medium
9720,31989,85,1136.9470788414692,medium
5170,42638,91,1136.965211010197,medium
4553,38174,80,1137.006801030033,medium
6292,30292,76,1137.5534456183873,medium
7823,47090,57,1137.611594882802,medium
4388,17346,76,1138.8389747348865,medium
7607,24402,88,1139.898528291825,medium
3962,12749,74,1142.0307367779087,medium
3969,28009,79,1142.1140249255986,medium
7619,74967,74,1142.597396403912,medium
3867,25365,75,1142.6844502894432,medium
6325,41872,72,1142.7468893732062,medium
5056,26658,70,1142.87260156701,medium
5213,35358,85,1143.4222859749457,medium
8564,90283,83,1143.5717789442397,medium
5204,24367,79,1144.413643733341,medium
8643,43443,53,1145.3386885621137,medium
10271,40506,92,1145.5364704003196,medium
4113,49218,74,1145.7634948025234,medium
5033,32149,84,1145.9346708620228,medium
8824,39316,84,1146.2298910627692,medium
4214,26743,87,1146.4626721797536,medium
10383,44166,83,1146.8854874432243,medium
7685,26011,87,1147.3291517706225,medium
7082,21779,76,1147.3707417904584,medium
10221,34066,70,1148.3620995488536,medium
3610,49435,78,1148.3829486127806,medium
8884,48195,79,1148.8652712484518,medium
6382,33049,83,1149.0374961505931,medium
8415,37245,71,1149.5870724505107,medium
6894,25821,77,1149.6098043833586,medium
6884,45003,84,1149.6912096621272,medium
4715,29176,92,1150.0118786909206,medium
9163,29923,84,1150.2624690522505,medium
4296,51901,56,1150.8895767850777,medium
4480,33561,94,1151.0240855132429,medium
4942,52903,66,1151.2321437204396,medium
3996,35548,76,1151.4033197799397,medium
6871,36836,76,1152.2697993708086,medium
8562,58827,74,1152.3909118004926,medium
5250,31027,58,1153.434971373665,medium
3832,21071,84,1153.7237876516083,medium
6098,41167,71,1153.9148706407386,medium
3486,31575,92,1154.192066780775,medium
10373,23354,76,1154.2695982136847,medium
6391,43685,73,1154.2844757464668,medium
5173,19053,75,1154.4302029779196,medium
4556,12426,84,1154.5902672424777,medium
9365,39671,84,1154.8854874432243,medium
3760,50450,88,1155.181541670249,medium
8550,60420,89,1155.8352551817834,medium
5162,32401,94,1156.1945825188495,medium
9498,18802,76,1156.2739968206797,medium
7394,32431,78,1156.4197240521326,medium
4665,63475,86,1156.7641738564162,medium
7088,30502,84,1156.8898860502195,medium
7035,77734,62,1156.9730660898913,medium
6519,105684,81,1157.247545334729,medium
9550,20562,75,1157.672243467121,medium
6896,52174,80,1157.7555316148114,medium
5334,26503,80,1157.8793609396944,medium
3675,33108,84,1158.0278050663458,medium
4533,39862,76,1158.0307367779087,medium
8384,28580,83,1158.5595721219174,medium
4824,28656,68,1158.576547339985,medium
8251,39535,72,1159.1678217677568,medium
6304,29990,88,1159.5093398604772,medium
7087,34731,70,1160.3076236528032,medium
8372,38496,76,1160.330355585651,medium
4747,23300,68,1160.9999954726102,medium
10151,70288,70,1161.0955229681208,medium
10710,30080,64,1161.446591511572,medium
6909,29712,76,1161.7634948025234,medium
6977,43110,88,1161.808958668219,medium
3637,53405,62,1161.8675239061222,medium
6825,26587,82,1161.9338368357444,medium
7014,18480,79,1162.862755510377,medium
6486,38430,89,1163.181541670249,medium
3658,38084,84,1163.2458636229328,medium
9697,27149,84,1163.6649131485628,medium
6450,39087,72,1163.7670593832408,medium
6789,40441,92,1164.133192277729,medium
10595,17740,76,1164.2107237106388,medium
4020,18927,80,1164.630607262547,medium
9698,35228,76,1164.8057638762516,medium
5001,21262,80,1165.1018181032769,medium
4922,43862,88,1165.270277267577,medium
6068,37888,111,1165.4025802024396,medium
9196,19768,76,1166.0912929927508,medium
7601,34406,82,1166.2616350259718,medium
9461,34939,59,1167.1242407709815,medium
7089,30088,79,1167.1905537006046,medium
8549,48890,76,1167.252992784367,medium
7857,33025,73,1167.7390811578791,medium
10258,67891,86,1170.0190078523551,medium
7628,27973,84,1170.144720046159,medium
10268,55417,71,1170.3358030352888,medium
8333,27016,73,1170.4815302667412,medium
10227,47458,73,1170.4815302667412,medium
10358,38476,80,1170.8627555103772,medium
6770,36472,72,1170.989516546823,medium
7862,42097,83,1171.8144061178566,medium
7350,26611,76,1172.7187099907203,medium
7606,40002,74,1172.8682029600143,medium
8371,11886,63,1173.3603716523185,medium
5131,57575,100,1174.2473767031038,medium
7558,14913,84,1175.3389978272558,medium
9444,44468,76,1175.6133689640756,medium
7141,53044,87,1175.843218369496,medium
4840,39170,80,1176.0332525159838,medium
4662,42070,68,1176.4306189514082,medium
6841,22221,74,1176.4533508842555,medium
7494,34424,95,1176.4591075990363,medium
8725,32000,78,1176.8970152116542,medium
3763,34315,88,1176.9443619462704,medium
3544,25254,88,1177.0681912711534,medium
9290,11268,72,1177.4455426689292,medium
4369,18248,76,1178.92707746306,medium
8417,44814,64,1179.0292236977384,medium
6123,24740,80,1179.3707417904584,medium
7273,30530,65,1179.3877170085257,medium
8718,26840,72,1180.759251167914,medium
10263,31092,84,1181.099935234356,medium
4779,34508,77,1181.7327996819636,medium
6589,47957,72,1182.911259875283,medium
7795,43691,64,1183.0618016872197,medium
6345,36787,80,1183.4033197799397,medium
5045,25532,96,1183.74483787266,medium
10388,42498,88,1184.143038334363,medium
2839,29137,78,1184.367131025003,medium
7833,30888,73,1184.726673178433,medium
6103,80967,87,1184.7702541752078,medium
9218,25299,84,1185.403952649093,medium
7219,39352,84,1185.4277334245835,medium
10671,88760,76,1186.544803376782,medium
4440,25115,84,1186.5656524407095,medium
5232,25651,88,1186.590267242478,medium
8407,69491,108,1186.6565801721003,medium
3860,55214,92,1187.181541670249,medium
7059,65876,83,1187.3688589215376,medium
3896,37018,92,1187.4813616351155,medium
5251,35913,84,1187.7273522323253,medium
7542,43001,85,1187.8144061178568,medium
6308,55385,75,1188.21448944848,medium
6807,53707,79,1188.805763876252,medium
7666,24463,85,1189.2475453347292,medium
6672,30047,85,1189.5473652995954,medium
8448,25038,72,1189.7100677491158,medium
3820,23303,84,1189.755531614811,medium
6700,19560,96,1189.7772147050164,medium
6066,70480,57,1189.8270915165758,medium
7182,26822,78,1189.8804097823368,medium
9672,32236,76,1190.0061219761403,medium
5130,22998,92,1190.3476400688603,medium
4615,20451,80,1190.5973964039122,medium
4567,30800,84,1190.8934506309367,medium
4683,53340,88,1192.3512046495782,medium
6532,16095,80,1192.4779656860246,medium
4261,34694,92,1193.8089586682188,medium
7828,64676,96,1194.1050128952438,medium
6742,50772,92,1194.6754382590884,medium
10399,20359,60,1194.8588816645172,medium
6720,49326,77,1194.9876336779023,medium
9397,38513,66,1195.3006631229946,medium
5964,34463,83,1195.8292836506391,medium
4964,41423,92,1196.4037976767072,medium
6852,16231,88,1196.6790028398054,medium
9306,26838,70,1196.7584171416356,medium
5094,77155,79,1196.8663200910942,medium
7681,29337,84,1197.2256474281598,medium
7435,36356,84,1197.2494282036498,medium
5138,42291,78,1197.374306371176,medium
9503,31364,77,1197.734682550884,medium
7566,47738,87,1197.7536487458906,medium
5032,134889,91,1198.9161825637846,medium
4989,48531,70,1201.0862153318635,medium
9211,22213,80,1201.381220716246,medium
3968,31640,57,1201.727876993461,medium
3901,43228,96,1201.7465195844563,medium
7545,12842,84,1201.8248850436437,medium
8762,40886,92,1201.8457341075707,medium
4064,29506,86,1203.998791657582,medium
3764,38495,78,1204.001723369145,medium
8485,75390,67,1204.0433133889806,medium
9213,23514,88,1204.1728994286443,medium
6337,30050,88,1204.1728994286443,medium
7866,24822,76,1204.275045663322,medium
7114,13950,76,1204.3988749882055,medium
8859,34571,72,1204.6055607487488,medium
4598,39141,63,1205.1566176033384,medium
4656,49774,75,1206.0685610599032,medium
7870,75802,80,1207.142158123346,medium
7400,21468,84,1208.4523020416134,medium
7098,24748,84,1208.4760828171034,medium
4164,60595,72,1209.2970985422778,medium
8770,16977,84,1209.342562407973,medium
7076,26109,100,1209.5364704003198,medium
3550,21239,80,1209.9129877718174,medium
9483,26737,88,1210.652706326241,medium
3916,44232,88,1211.0717558518704,medium
7678,39982,84,1211.6184004402246,medium
9505,30204,72,1212.291806065026,medium
4804,80997,86,1212.3829486127806,medium
6916,67622,83,1212.445387696543,medium
8543,37381,72,1212.4869777163794,medium
3854,45714,99,1213.0583452145202,medium
7442,42297,77,1213.4367454549383,medium
3684,29457,80,1213.5981842454516,medium
6467,35748,92,1213.6912096621272,medium
8563,49885,81,1213.732799681963,medium
5137,28479,67,1213.8130480100715,medium
8687,76040,62,1214.3202002638754,medium
6585,56548,96,1214.853743480022,medium
4365,51734,79,1215.31543186813,medium
6282,41824,84,1216.2651996066888,medium
9926,48843,92,1218.019007852355,medium
7312,38176,92,1218.5902672424777,medium
8835,43198,80,1219.1352437782757,medium
10173,39777,80,1219.135243778276,medium
4096,56827,70,1219.5353271088993,medium
6147,37388,84,1220.29777759617,medium
10794,24370,80,1221.1396423852711,medium
7891,24954,89,1221.247545334729,medium
4378,28528,86,1221.309984418492,medium
10739,37560,89,1221.3951554351022,medium
7413,31360,89,1221.5473652995952,medium
5227,31558,91,1221.693092531048,medium
10376,26586,70,1221.8349459166411,medium
10259,34187,92,1222.6182454678387,medium
9841,127226,87,1222.830177520896,medium
8678,14584,88,1222.893450630937,medium
4707,29405,92,1223.4847250587084,medium
9103,40571,83,1223.5244322096232,medium
7934,35048,113,1224.0571413994917,medium
10414,22591,80,1224.1819114589998,medium
3831,46804,88,1224.3265898478098,medium
10370,31088,96,1224.9424790773498,medium
9547,40019,76,1225.1713863484738,medium
3623,61545,65,1225.4844157935656,medium
10778,84794,96,1225.509138703353,medium
9116,31740,92,1225.5129044411938,medium
4091,27675,84,1226.05871500327,medium
8584,50576,92,1226.3793840320632,medium
3972,30441,86,1226.504262199589,medium
6553,36975,86,1226.504262199589,medium
7810,39806,83,1226.566701283352,medium
5097,51980,61,1226.5977200079235,medium
8570,45961,58,1226.9837598320426,medium
8841,39943,100,1227.1191025864864,medium
6962,23867,83,1227.3461269886898,medium
5205,29457,83,1227.4331808742209,medium
8569,28249,80,1227.4956199579842,medium
9144,30667,89,1227.8749623326985,medium
5140,48912,83,1228.1520503647173,medium
7105,23276,84,1228.358333811012,medium
7299,35927,88,1228.3829486127806,medium
4139,41470,88,1228.6543880380373,medium
6272,80730,89,1228.741441923568,medium
7155,79210,93,1229.33271635134,medium
6082,21066,92,1229.5454824306748,medium
7167,37518,74,1229.9201169332514,medium
10381,32016,78,1229.9209509595298,medium
3006,42659,70,1230.0851203044822,medium
4267,60585,96,1230.2889667229397,medium
10288,24596,92,1230.9786216475472,medium
3716,86905,59,1232.536530923927,medium
6134,38783,72,1232.558846883287,medium
4512,52908,100,1232.732429893213,medium
6960,25673,92,1233.0068010300329,medium
7696,33327,87,1233.4901725083462,medium
4177,45727,80,1234.0754754049735,medium
7194,44695,91,1234.0814469361176,medium
9748,37651,96,1234.7359944739308,medium
6151,68127,108,1234.9052876645092,medium
7055,23942,82,1235.1352437782753,medium
9843,84045,82,1235.1352437782757,medium
7416,37765,82,1236.0017233691449,medium
3559,37260,77,1236.4613140719684,medium
7495,43399,104,1236.4898027195964,medium
9683,36509,75,1236.6108070412622,medium
6423,43932,76,1236.99308112754,medium
9147,82061,75,1237.7725068328782,medium
7282,68571,76,1237.8595607184095,medium
7246,42198,92,1237.901258846263,medium
4079,43492,100,1237.9267076743104,medium
9658,26645,82,1238.301342176887,medium
9915,40793,79,1238.3637812606505,medium
3769,45218,88,1238.4479034346184,medium
4958,46644,80,1238.7222745714375,medium
5157,25345,88,1239.9094231911008,medium
6985,43849,70,1240.2840576936774,medium
9256,27764,88,1240.4760828171034,medium
9565,36775,88,1240.4760828171036,medium
10637,39988,89,1240.5631367026344,medium
8502,49290,68,1240.704990088228,medium
4087,42641,74,1241.741811712318,medium
9252,32265,74,1241.741811712318,medium
7349,86187,83,1242.121154087033,medium
10011,57728,84,1242.4796473978206,medium
9418,31129,88,1242.480481424099,medium
9141,46719,104,1243.4124399183129,medium
4389,32664,64,1243.5274727088342,medium
4611,82147,82,1243.7670593832404,medium
4438,49090,95,1244.3186266600974,medium
4786,25536,84,1244.507826780306,medium
6750,33450,92,1244.528675844233,medium
9667,44833,83,1245.2872524856443,medium
4159,106386,92,1245.3951554351024,medium
